 kx | ky | kz | Total energy (eV / atom)
    3     3     1  -2.877480249342e+03
    4     4     1  -2.877462513831e+03
    5     5     2  -2.877407592593e+03
    6     6     2  -2.877395747261e+03
    7     7     2  -2.877390230505e+03
    8     8     2  -2.877386690054e+03
    9     9     3  -2.877385459239e+03
   10    10     3  -2.877384003639e+03
   11    11     3  -2.877382845490e+03
   12    12     4  -2.877382752982e+03
