+8.011474777596459e+01 -5.170105025126325e+02
+8.261815534014447e+01 -5.170110894508864e+02
+8.517317774522820e+01 -5.170113763589688e+02
+8.778034167326588e+01 -5.170113289911179e+02
+9.044017380630751e+01 -5.170110850868699e+02
+9.315320082640312e+01 -5.170105926225198e+02
+9.591994941560280e+01 -5.170099498527355e+02
