Resolution (Bohr) | Total energy (eV / atom)
         0.500000  -1.156054507673e+02
         0.450000  -1.156056769234e+02
         0.400000  -1.156056836062e+02
         0.350000  -1.156060866362e+02
         0.300000  -1.156058963797e+02
         0.270000  -1.156058400523e+02
         0.250000  -1.156058800643e+02
         0.220000  -1.156059117468e+02
         0.200000  -1.156058885084e+02
         0.180000  -1.156059065693e+02
         0.160000  -1.156059008956e+02
