 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -6.141088419350e+02
    4     4     4  -6.141088751786e+02
    5     5     5  -6.141088775085e+02
    6     6     6  -6.141088731331e+02
    7     7     7  -6.141088774623e+02
    8     8     8  -6.141088776210e+02
    9     9     9  -6.141088776420e+02
   10    10    10  -6.141088776435e+02
