 kx | ky | kz | Total energy (eV / atom)
    3     3     2  -4.163818814420e+03
    4     4     2  -4.164194867447e+03
    5     5     3  -4.164059258353e+03
    6     6     3  -4.164112238770e+03
    7     7     4  -4.164147067803e+03
    8     8     4  -4.164120520385e+03
    9     9     5  -4.164122423832e+03
   10    10     5  -4.164122264784e+03
