+1.239536104545472e+01 -5.684853312050474e+03
+1.278268849094213e+01 -5.684881616023380e+03
+1.317800178929767e+01 -5.684900068234180e+03
+1.358138242881594e+01 -5.684906567619148e+03
+1.399291189779149e+01 -5.684905824427261e+03
+1.441267168451891e+01 -5.684896317453380e+03
+1.484074327729276e+01 -5.684879837236394e+03
