+3.219150877193508e+01 -1.914841504541943e+03
+3.319742177546080e+01 -1.914861766490540e+03
+3.422407452603490e+01 -1.914873443193033e+03
+3.527167865372930e+01 -1.914877486502116e+03
+3.634044578861597e+01 -1.914871517530666e+03
+3.743058756076679e+01 -1.914861723778650e+03
+3.854231560025367e+01 -1.914846636070059e+03
