 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -1.914834663193e+03
    4     4     4  -1.914866371017e+03
    5     5     5  -1.914819040623e+03
    6     6     6  -1.914804885472e+03
    7     7     7  -1.914825727526e+03
    8     8     8  -1.914831480561e+03
    9     9     9  -1.914838636377e+03
   10    10    10  -1.914843046576e+03
   11    11    11  -1.914837666415e+03
