 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -9.320301605144e+02
    4     4     4  -9.320828537944e+02
    5     5     5  -9.320390604528e+02
    6     6     6  -9.320456641028e+02
    7     7     7  -9.320343377067e+02
    8     8     8  -9.320272890817e+02
    9     9     9  -9.320303544116e+02
