 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -6.324814359599e+01
    4     4     4  -6.333686433186e+01
    5     5     5  -6.331927792604e+01
    6     6     6  -6.335472176479e+01
    7     7     7  -6.333709291042e+01
