 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -1.053339611709e+03
    4     4     4  -1.053341040601e+03
    5     5     5  -1.053336864024e+03
    6     6     6  -1.053335816302e+03
    7     7     7  -1.053335830773e+03
