 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -4.533871336666e+03
    3     3     4  -4.533918350704e+03
    4     4     5  -4.533926838397e+03
    5     5     6  -4.533909162881e+03
    6     6     7  -4.533900195845e+03
    7     7     8  -4.533898656336e+03
    8     8     9  -4.533898219122e+03
