 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -7.376268677549e+02
    4     4     4  -7.375659862091e+02
    5     5     5  -7.375730559449e+02
    6     6     6  -7.375787444602e+02
    7     7     7  -7.375791616758e+02
    8     8     8  -7.375813618637e+02
    9     9     9  -7.375845522656e+02
   10    10    10  -7.375823858140e+02
   11    11    11  -7.375841607570e+02
