 kx | ky | kz | Total energy (eV / atom)
    3     3     2  -3.790777459477e+02
    4     4     2  -3.795160054884e+02
    5     5     3  -3.797311849395e+02
    6     6     3  -3.796850046955e+02
    7     7     4  -3.796839552756e+02
    8     8     4  -3.797223068225e+02
    9     9     5  -3.797478888986e+02
   10    10     5  -3.797249489642e+02
   11    11     6  -3.797344876675e+02
   12    12     7  -3.797481642947e+02
