 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -7.636966141422e+02
    4     4     4  -7.637523871117e+02
    5     5     5  -7.637698068623e+02
    6     6     6  -7.637713576301e+02
    7     7     7  -7.637720461202e+02
