 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -1.050865294085e+03
    4     4     4  -1.050928347279e+03
    5     5     5  -1.050944758809e+03
    6     6     6  -1.050948774454e+03
    7     7     7  -1.050949815781e+03
    8     8     8  -1.050950086876e+03
