+1.617684815239878e+01 -7.779006172621132e+01
+1.668233865387988e+01 -7.779012533341761e+01
+1.719825127447003e+01 -7.779005356398818e+01
+1.772469236232340e+01 -7.778988839212221e+01
+1.826176826559416e+01 -7.778967367719488e+01
+1.880958533243649e+01 -7.778936790179476e+01
+1.936824991100456e+01 -7.778902304680344e+01
