 kx | ky | kz | Total energy (eV / atom)
    3     3     2  -1.377354334340e+03
    4     4     2  -1.377269877712e+03
    5     5     3  -1.377313539737e+03
    6     6     3  -1.377278363252e+03
    7     7     4  -1.377308871521e+03
    8     8     4  -1.377320001601e+03
    9     9     5  -1.377314650772e+03
   10    10     5  -1.377314813521e+03
