 kx | ky | kz | Total energy (eV / atom)
    2     2     1  -2.751437390545e+03
    3     3     2  -2.751254970431e+03
    4     4     2  -2.751871926442e+03
    4     4     2  -2.751871930205e+03
    5     5     3  -2.751695472321e+03
    6     6     3  -2.751655099869e+03
    7     7     4  -2.751661731966e+03
    8     8     4  -2.751708450769e+03
    9     9     5  -2.751707085953e+03
   10    10     5  -2.751688096767e+03
   11    11     6  -2.751688440370e+03
