+1.930668646608815e+01 -2.428121277835721e+03
+1.990997744908685e+01 -2.428166524608278e+03
+2.052570698526073e+01 -2.428198749386337e+03
+2.115400199862180e+01 -2.428219352857005e+03
+2.179498941318204e+01 -2.428229440291347e+03
+2.244879615295345e+01 -2.428230099655525e+03
+2.311554914194800e+01 -2.428222490833673e+03
