 kx | ky | kz | Total energy (eV / atom)
    3     3     1  -2.886318441341e+03
    4     4     1  -2.886314838115e+03
    5     5     2  -2.886257690720e+03
    6     6     2  -2.886248915015e+03
    7     7     2  -2.886244946921e+03
    8     8     2  -2.886240762903e+03
    9     9     3  -2.886236356859e+03
   10    10     3  -2.886235372226e+03
