+1.114680951126996e+01 -4.557916482016115e+03
+1.149512250009719e+01 -4.557940771478688e+03
+1.185061694821226e+01 -4.557955990682011e+03
+1.221336613581201e+01 -4.557960753868040e+03
+1.258344334309326e+01 -4.557957032562148e+03
+1.296092185025279e+01 -4.557947274096664e+03
+1.334587493748746e+01 -4.557929348594032e+03
