 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -2.137942910639e+03
    4     4     4  -2.138122789259e+03
    5     5     5  -2.138174585913e+03
    6     6     6  -2.138195216882e+03
    7     7     7  -2.138203464511e+03
    8     8     8  -2.138207893877e+03
    9     9     9  -2.138210505759e+03
   10    10    10  -2.138211850498e+03
   11    11    11  -2.138212589404e+03
