Resolution (Bohr) | Total energy (eV / atom)
         0.500000  -1.615380160485e+03
         0.450000  -1.619119685016e+03
         0.400000  -1.617332225027e+03
         0.350000  -1.616779416263e+03
         0.300000  -1.616504619631e+03
         0.270000  -1.616314494892e+03
         0.250000  -1.616258205949e+03
         0.220000  -1.616256489095e+03
         0.200000  -1.616256602692e+03
