 kx | ky | kz | Total energy (eV / atom)
    3     3     2  -1.615861466946e+03
    4     4     2  -1.616232079298e+03
    5     5     3  -1.616256489767e+03
    6     6     3  -1.616173470933e+03
    7     7     4  -1.616232244535e+03
