 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -3.672472794511e+03
    4     4     4  -3.672409625090e+03
    5     5     5  -3.672440806089e+03
    6     6     6  -3.672428572915e+03
    7     7     7  -3.672419849841e+03
    8     8     8  -3.672434065922e+03
    9     9     9  -3.672437089992e+03
   10    10    10  -3.672432068260e+03
   11    11    11  -3.672430319675e+03
   12    12    12  -3.672431454099e+03
