Resolution (Bohr) | Total energy (eV / atom)
         0.500000  -4.773099129865e+03
         0.450000  -4.775976729715e+03
         0.400000  -4.773036813633e+03
         0.350000  -4.771702437381e+03
         0.300000  -4.771111644253e+03
         0.270000  -4.770878684278e+03
         0.250000  -4.770820434353e+03
         0.220000  -4.770802336890e+03
         0.200000  -4.770801514909e+03
