Resolution (Bohr) | Total energy (eV / atom)
         0.500000  -1.694417120547e+03
         0.450000  -1.694159738050e+03
         0.400000  -1.694214273769e+03
         0.350000  -1.694250774124e+03
         0.300000  -1.694249026112e+03
         0.270000  -1.694248931871e+03
