 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -1.911881197519e+03
    4     4     4  -1.911906126729e+03
    5     5     5  -1.911870564614e+03
    6     6     6  -1.911850949232e+03
    7     7     7  -1.911875661089e+03
    8     8     8  -1.911883763129e+03
    9     9     9  -1.911887550415e+03
   10    10    10  -1.911887396552e+03
