 kx | ky | kz | Total energy (eV / atom)
    1     2     1  -6.657634144712e+02
    2     4     2  -6.657621760336e+02
    2     3     2  -6.657622541375e+02
    3     5     3  -6.657619544548e+02
    4     6     3  -6.657619912663e+02
    4     7     4  -6.657619778387e+02
    5     8     4  -6.657619701624e+02
    5     9     5  -6.657619731030e+02
    6    10     5  -6.657619733085e+02
    7    11     6  -6.657619676244e+02
