 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -2.960645395842e+03
    4     4     4  -2.960592678651e+03
    5     5     5  -2.960595005018e+03
    6     6     6  -2.960606439155e+03
    7     7     7  -2.960603702984e+03
    8     8     8  -2.960609714807e+03
    9     9     9  -2.960604203661e+03
