 kx | ky | kz | Total energy (eV / atom)
    3     3     1  -2.882803183494e+03
    4     4     1  -2.882801649128e+03
    5     5     2  -2.882739165400e+03
    6     6     2  -2.882728829941e+03
    7     7     2  -2.882723308681e+03
    8     8     2  -2.882721124561e+03
    9     9     3  -2.882719780281e+03
   10    10     3  -2.882718890830e+03
