 kx | ky | kz | Total energy (eV / atom)
    3     3     3  -5.159335063117e+03
    4     4     4  -5.159462943263e+03
    5     5     5  -5.159430619706e+03
    6     6     6  -5.159461011962e+03
    7     7     7  -5.159469217333e+03
    8     8     8  -5.159465924265e+03
    9     9     9  -5.159469488714e+03
