Resolution (Bohr) | Total energy (eV / atom)
         0.500000  -3.286242108445e+03
         0.450000  -3.295687616050e+03
         0.400000  -3.297291985285e+03
         0.350000  -3.297430519905e+03
         0.300000  -3.297430678930e+03
         0.270000  -3.297430847348e+03
