 kx | ky | kz | Total energy (eV / atom)
    2     2     1  -1.112321065286e+03
    3     3     2  -1.111657364864e+03
    4     4     2  -1.111681982183e+03
    4     4     2  -1.111681984663e+03
    5     5     3  -1.111694999682e+03
    6     6     3  -1.111729011081e+03
    7     7     4  -1.111721467529e+03
    8     8     4  -1.111720387469e+03
    9     9     5  -1.111717947285e+03
   10    10     6  -1.111722135020e+03
   11    11     6  -1.111721552566e+03
